offset,start,end,length_bytes,text,note
0x1A35E1E,0x1A35E1E,0x1A35E26,9,  Flower,
0x1A35E42,0x1A35E42,0x1A35E4C,11,  Mushroom,
0x1A35E66,0x1A35E66,0x1A35E70,11,  Mushroom,
0x1A35E8A,0x1A35E8A,0x1A35E92,9,  Insect,
0x1A35EAE,0x1A35EAE,0x1A35EBB,14,  Poison Moth,
0x1A35EF6,0x1A35EF6,0x1A35EFC,7,  Mole,
0x1A35F1A,0x1A35F1A,0x1A35F27,14,  Scratch Cat,
0x1A35F3E,0x1A35F3E,0x1A35F4A,13,  Classy Cat,
0x1A35F62,0x1A35F62,0x1A35F68,7,  Duck,
0x1A35F86,0x1A35F86,0x1A35F8C,7,  Duck,
0x1A35FCE,0x1A35FCE,0x1A35FDA,13,  Pig Monkey,
0x1A35FF2,0x1A35FF2,0x1A35FF9,8,  Puppy,
0x1A36016,0x1A36016,0x1A36021,12,  Legendary,
0x1A36036,0x1A36036,0x1A36043,14,ぎÀÁ   Tadpole,
0x1A3605E,0x1A3605E,0x1A36067,10,  Tadpole,
0x1A36082,0x1A36082,0x1A3608B,10,  Tadpole,
0x1A36112,0x1A36112,0x1A3611E,13,  Superpower,
0x1A36136,0x1A36136,0x1A36142,13,  Superpower,
0x1A3615A,0x1A3615A,0x1A36166,13,  Superpower,
0x1A361A2,0x1A361A2,0x1A361AE,13,  Flycatcher,
0x1A361C6,0x1A361C6,0x1A361D2,13,  Flycatcher,
0x1A3620E,0x1A3620E,0x1A36219,12,  Jellyfish,
0x1A36256,0x1A36256,0x1A3625C,7,  Rock,
0x1A362C2,0x1A362C2,0x1A362CE,13,  Fire Horse,
0x1A3630A,0x1A3630A,0x1A36317,14,  Hermit Crab,
0x1A3632A,0x1A3632A,0x1A36336,13,ぎÀ    Magnet,
0x1A36352,0x1A36352,0x1A3635A,9,  Magnet,
0x1A36376,0x1A36376,0x1A36381,12,  Wild Duck,
0x1A3639A,0x1A3639A,0x1A363A5,12,  Twin Bird,
0x1A363DE,0x1A363DE,0x1A363EC,15,ûÀÀ   Sea Lion,
0x1A36406,0x1A36406,0x1A36410,11,  Sea Lion,
0x1A3642A,0x1A3642A,0x1A36432,9,  Sludge,
0x1A3644E,0x1A3644E,0x1A36456,9,  Sludge,
0x1A36472,0x1A36472,0x1A3647B,10,  Bivalve,
0x1A36496,0x1A36496,0x1A3649F,10,  Bivalve,
0x1A3656E,0x1A3656E,0x1A36578,11,  Hypnosis,
0x1A365B6,0x1A365B6,0x1A365BE,9,  Pincer,
0x1A365FE,0x1A365FE,0x1A36604,7,  Ball,
0x1A36646,0x1A36646,0x1A3664F,10,  Coconut,
0x1A3668E,0x1A3668E,0x1A3669B,14,  Bone Keeper,
0x1A366B2,0x1A366B2,0x1A366BB,10,  Kicking,
0x1A366D6,0x1A366D6,0x1A366E0,11,  Punching,
0x1A366FA,0x1A366FA,0x1A36703,10,  Licking,
0x1A3671E,0x1A3671E,0x1A3672A,13,  Poison Gas,
0x1A36742,0x1A36742,0x1A3674E,13,  Poison Gas,
0x1A36766,0x1A36766,0x1A3676E,9,  Spikes,
0x1A3678A,0x1A3678A,0x1A36791,8,  Drill,
0x1A367D2,0x1A367D2,0x1A367D8,7,  Vine,
0x1A367F6,0x1A367F6,0x1A367FE,9,  Parent,
0x1A36816,0x1A36816,0x1A36822,13,)ÀÈ   Dragon,
0x1A3683E,0x1A3683E,0x1A36846,9,  Dragon,
0x1A36862,0x1A36862,0x1A3686C,11,  Goldfish,
0x1A36886,0x1A36886,0x1A36890,11,  Goldfish,
0x1A368AA,0x1A368AA,0x1A368B6,13,  Star Shape,
0x1A368CE,0x1A368CE,0x1A368DA,13,  Mysterious,
0x1A368F2,0x1A368F2,0x1A368FB,10,  Barrier,
0x1A36916,0x1A36916,0x1A3691E,9,  Mantis,
0x1A36982,0x1A36982,0x1A3698C,11,  Spitfire,
0x1A369A6,0x1A369A6,0x1A369B3,14,  Stag Beetle,
0x1A369CA,0x1A369CA,0x1A369D5,12,  Wild Bull,
0x1A36A12,0x1A36A12,0x1A36A1D,12,  Atrocious,
0x1A36A32,0x1A36A32,0x1A36A41,16, ÁÎ   Transport,
0x1A36A7E,0x1A36A7E,0x1A36A89,12,  Evolution,
0x1A36AA2,0x1A36AA2,0x1A36AAE,13,  Bubble Jet,
0x1A36AC6,0x1A36AC6,0x1A36AD1,12,  Lightning,
0x1A36AEA,0x1A36AEA,0x1A36AF1,8,  Flame,
0x1A36B0E,0x1A36B0E,0x1A36B17,10,  Virtual,
0x1A36B32,0x1A36B32,0x1A36B3A,9,  Spiral,
0x1A36B56,0x1A36B56,0x1A36B5E,9,  Spiral,
0x1A36B7A,0x1A36B7A,0x1A36B85,12,  Shellfish,
0x1A36B9E,0x1A36B9E,0x1A36BA9,12,  Shellfish,
0x1A36BC2,0x1A36BC2,0x1A36BCA,9,  Fossil,
0x1A36BE2,0x1A36BE2,0x1A36BF0,15,じÀÁ   Sleeping,
0x1A36CDE,0x1A36CDE,0x1A36CEB,14,カÀÇ   Genetic,
0x1A36D02,0x1A36D02,0x1A36D13,18,カÀÈ   New Species,
0x1A36D2A,0x1A36D2A,0x1A36D30,7,  Leaf,
0x1A36D4E,0x1A36D4E,0x1A36D54,7,  Leaf,
0x1A36D72,0x1A36D72,0x1A36D78,7,  Herb,
0x1A36DBA,0x1A36DBA,0x1A36DC3,10,  Volcano,
0x1A36DDE,0x1A36DDE,0x1A36DE7,10,  Volcano,
0x1A36DFE,0x1A36DFE,0x1A36E0B,14,まÀ    Big Jaw,
0x1A36E26,0x1A36E26,0x1A36E2F,10,  Big Jaw,
0x1A36E4A,0x1A36E4A,0x1A36E53,10,  Big Jaw,
0x1A36E92,0x1A36E92,0x1A36E9D,12,  Long Body,
0x1A36EFE,0x1A36EFE,0x1A36F09,12,  Five Star,
0x1A36F22,0x1A36F22,0x1A36F2D,12,  Five Star,
0x1A36F46,0x1A36F46,0x1A36F53,14,  String Spit,
0x1A36F6A,0x1A36F6A,0x1A36F74,11,  Long Leg,
0x1A36FD6,0x1A36FD6,0x1A36FDD,8,  Light,
0x1A36FFA,0x1A36FFA,0x1A37006,13,  Tiny Mouse,
0x1A3701E,0x1A3701E,0x1A3702A,13,  Star Shape,
0x1A37042,0x1A37042,0x1A3704B,10,  Balloon,
0x1A37066,0x1A37066,0x1A37072,13,  Spike Ball,
0x1A3708A,0x1A3708A,0x1A37095,12,  Happiness,
0x1A370AE,0x1A370AE,0x1A370B9,12,  Tiny Bird,
0x1A370D2,0x1A370D2,0x1A370DA,9,  Mystic,
0x1A3711A,0x1A3711A,0x1A37120,7,  Wool,
0x1A3713E,0x1A3713E,0x1A37145,8,  Light,
0x1A37162,0x1A37162,0x1A3716A,9,  Flower,
0x1A37186,0x1A37186,0x1A37192,13,  Aqua Mouse,
0x1A371AA,0x1A371AA,0x1A371B7,14,  Aqua Rabbit,
0x1A371CE,0x1A371CE,0x1A371D9,12,  Imitation,
0x1A371F2,0x1A371F2,0x1A371F8,7,  Frog,
0x1A37216,0x1A37216,0x1A37222,13,  Cottonweed,
0x1A3723A,0x1A3723A,0x1A37246,13,  Cottonweed,
0x1A3725E,0x1A3725E,0x1A3726A,13,  Cottonweed,
0x1A37282,0x1A37282,0x1A3728D,12,  Long Tail,
0x1A372A6,0x1A372A6,0x1A372AC,7,  Seed,
0x1A372EE,0x1A372EE,0x1A372FA,13,  Clear Wing,
0x1A37312,0x1A37312,0x1A3731E,13,  Water Fish,
0x1A37336,0x1A37336,0x1A37342,13,  Water Fish,
0x1A3737E,0x1A3737E,0x1A37389,12,  Moonlight,
0x1A373A2,0x1A373A2,0x1A373AC,11,  Darkness,
0x1A373C6,0x1A373C6,0x1A373CD,8,  Royal,
0x1A373E6,0x1A373E6,0x1A373F3,14,ぼÀÇ   Screech,
0x1A3740E,0x1A3740E,0x1A37416,9,  Symbol,
0x1A37432,0x1A37432,0x1A3743B,10,  Patient,
0x1A37456,0x1A37456,0x1A37461,12,  Long Neck,
0x1A3747A,0x1A3747A,0x1A37483,10,  Bagworm,
0x1A3749E,0x1A3749E,0x1A374A7,10,  Bagworm,
0x1A374C2,0x1A374C2,0x1A374CE,13,  Land Snake,
0x1A374E6,0x1A374E6,0x1A374F3,14,  Flyscorpion,
0x1A3750A,0x1A3750A,0x1A37516,13,  Iron Snake,
0x1A37552,0x1A37552,0x1A37559,8,  Fairy,
0x1A37576,0x1A37576,0x1A3757F,10,  Balloon,
0x1A3759A,0x1A3759A,0x1A375A4,11,  Scissors,
0x1A375E2,0x1A375E2,0x1A375EF,14,  Single Horn,
0x1A37606,0x1A37606,0x1A37612,13,  Sharp Claw,
0x1A3762A,0x1A3762A,0x1A37637,14,  Little Bear,
0x1A3764E,0x1A3764E,0x1A3765A,13,  Hibernator,
0x1A37696,0x1A37696,0x1A3769C,7,  Lava,
0x1A376DE,0x1A376DE,0x1A376E5,8,  Swine,
0x1A37702,0x1A37702,0x1A37709,8,  Coral,
0x1A3776E,0x1A3776E,0x1A37778,11,  Delivery,
0x1A37792,0x1A37792,0x1A37798,7,  Kite,
0x1A377FE,0x1A377FE,0x1A37804,7,  Dark,
0x1A37822,0x1A37822,0x1A3782A,9,  Dragon,
0x1A3786A,0x1A3786A,0x1A37871,8,  Armor,
0x1A3788E,0x1A3788E,0x1A37897,10,  Virtual,
0x1A378B2,0x1A378B2,0x1A378BC,11,  Big Horn,
0x1A378D2,0x1A378D2,0x1A378DF,14,ßÀ    Painter,
0x1A378FA,0x1A378FA,0x1A37903,10,  Scuffle,
0x1A3791E,0x1A3791E,0x1A37929,12,  Handstand,
0x1A37942,0x1A37942,0x1A37948,7,  Kiss,
0x1A37966,0x1A37966,0x1A37970,11,  Electric,
0x1A3798A,0x1A3798A,0x1A37995,12,  Live Coal,
0x1A379AE,0x1A379AE,0x1A379B8,11,  Milk Cow,
0x1A379D2,0x1A379D2,0x1A379DD,12,  Happiness,
0x1A37A86,0x1A37A86,0x1A37A92,13,  Hard Shell,
0x1A37AAA,0x1A37AAA,0x1A37AB1,8,  Armor,
0x1A37B3A,0x1A37B3A,0x1A37B46,13,  Wood Gecko,
0x1A37B5E,0x1A37B5E,0x1A37B6A,13,  Wood Gecko,
0x1A37B82,0x1A37B82,0x1A37B8A,9,  Forest,
0x1A37BCA,0x1A37BCA,0x1A37BD6,13,  Young Fowl,
0x1A37BEE,0x1A37BEE,0x1A37BF5,8,  Blaze,
0x1A37C0E,0x1A37C0E,0x1A37C1C,15,げÀÂ   Mud Fish,
0x1A37C36,0x1A37C36,0x1A37C40,11,  Mud Fish,
0x1A37C5A,0x1A37C5A,0x1A37C64,11,  Mud Fish,
0x1A37C7E,0x1A37C7E,0x1A37C84,7,  Bite,
0x1A37CA2,0x1A37CA2,0x1A37CA8,7,  Bite,
0x1A37CC6,0x1A37CC6,0x1A37CD3,14,  Tinyraccoon,
0x1A37CEA,0x1A37CEA,0x1A37CF3,10,  Rushing,
0x1A37D0E,0x1A37D0E,0x1A37D14,7,  Worm,
0x1A37D32,0x1A37D32,0x1A37D3A,9,  Cocoon,
0x1A37D56,0x1A37D56,0x1A37D61,12,  Butterfly,
0x1A37D7A,0x1A37D7A,0x1A37D82,9,  Cocoon,
0x1A37D9E,0x1A37D9E,0x1A37DAB,14,  Poison Moth,
0x1A37DC2,0x1A37DC2,0x1A37DCE,13,  Water Weed,
0x1A37DE6,0x1A37DE6,0x1A37DED,8,  Jolly,
0x1A37E0A,0x1A37E0A,0x1A37E14,11,  Carefree,
0x1A37E52,0x1A37E52,0x1A37E58,7,  Wily,
0x1A37E76,0x1A37E76,0x1A37E7E,9,  Wicked,
0x1A37E9A,0x1A37E9A,0x1A37EA7,14,  Tinyswallow,
0x1A37EBE,0x1A37EBE,0x1A37EC7,10,  Swallow,
0x1A37EE2,0x1A37EE2,0x1A37EEB,10,  Seagull,
0x1A37F06,0x1A37F06,0x1A37F12,13,  Water Bird,
0x1A37F2A,0x1A37F2A,0x1A37F33,10,  Feeling,
0x1A37F4E,0x1A37F4E,0x1A37F57,10,  Emotion,
0x1A37F72,0x1A37F72,0x1A37F7B,10,  Embrace,
0x1A37F96,0x1A37F96,0x1A37FA3,14,  Pond Skater,
0x1A37FBA,0x1A37FBA,0x1A37FC3,10,  Eyeball,
0x1A37FDE,0x1A37FDE,0x1A37FE8,11,  Mushroom,
0x1A38002,0x1A38002,0x1A3800C,11,  Mushroom,
0x1A38026,0x1A38026,0x1A3802F,10,  Slacker,
0x1A3804A,0x1A3804A,0x1A38057,14,  Wild Monkey,
0x1A3806E,0x1A3806E,0x1A38074,7,  Lazy,
0x1A380B6,0x1A380B6,0x1A380BD,8,  Ninja,
0x1A380DA,0x1A380DA,0x1A380E0,7,  Shed,
0x1A380FE,0x1A380FE,0x1A38107,10,  Whisper,
0x1A38122,0x1A38122,0x1A3812D,12,  Big Voice,
0x1A38146,0x1A38146,0x1A38152,13,  Loud Noise,
0x1A3816A,0x1A3816A,0x1A38170,7,  Guts,
0x1A3818E,0x1A3818E,0x1A3819A,13,  Arm Thrust,
0x1A381AE,0x1A381AE,0x1A381BD,16,ラÀÉ   Polka Dot,
0x1A381D6,0x1A381D6,0x1A381DF,10,  Compass,
0x1A3821E,0x1A3821E,0x1A38224,7,  Prim,
0x1A38242,0x1A38242,0x1A3824C,11,  Darkness,
0x1A38266,0x1A38266,0x1A38270,11,  Deceiver,
0x1A3828A,0x1A3828A,0x1A38296,13,  Iron Armor,
0x1A382AE,0x1A382AE,0x1A382BA,13,  Iron Armor,
0x1A382D2,0x1A382D2,0x1A382DE,13,  Iron Armor,
0x1A382F2,0x1A382F2,0x1A38300,15,ヨÀÊ   Meditate,
0x1A3831A,0x1A3831A,0x1A38324,11,  Meditate,
0x1A3833E,0x1A3833E,0x1A38349,12,  Lightning,
0x1A38362,0x1A38362,0x1A3836D,12,  Discharge,
0x1A38386,0x1A38386,0x1A38390,11,  Cheering,
0x1A383AA,0x1A383AA,0x1A383B4,11,  Cheering,
0x1A383CE,0x1A383CE,0x1A383D7,10,  Firefly,
0x1A383F2,0x1A383F2,0x1A383FB,10,  Firefly,
0x1A38416,0x1A38416,0x1A3841D,8,  Thorn,
0x1A3843A,0x1A3843A,0x1A38443,10,  Stomach,
0x1A3845E,0x1A3845E,0x1A3846A,13,  Poison Bag,
0x1A384A6,0x1A384A6,0x1A384AE,9,  Brutal,
0x1A38536,0x1A38536,0x1A38540,11,  Eruption,
0x1A3857E,0x1A3857E,0x1A38586,9,  Bounce,
0x1A385A2,0x1A385A2,0x1A385AE,13,  Manipulate,
0x1A385C6,0x1A385C6,0x1A385D2,13,  Spot Panda,
0x1A385EA,0x1A385EA,0x1A385F3,10,  Ant Pit,
0x1A3860E,0x1A3860E,0x1A38619,12,  Vibration,
0x1A38632,0x1A38632,0x1A3863A,9,  Mystic,
0x1A3867A,0x1A3867A,0x1A38685,12,  Scarecrow,
0x1A3869E,0x1A3869E,0x1A386AB,14,  Cotton Bird,
0x1A386C2,0x1A386C2,0x1A386CB,10,  Humming,
0x1A386E6,0x1A386E6,0x1A386F2,13,  Cat Ferret,
0x1A3870A,0x1A3870A,0x1A38716,13,  Fang Snake,
0x1A3872E,0x1A3872E,0x1A38739,12,  Meteorite,
0x1A38752,0x1A38752,0x1A3875D,12,  Meteorite,
0x1A38776,0x1A38776,0x1A38780,11,  Whiskers,
0x1A3879A,0x1A3879A,0x1A387A4,11,  Whiskers,
0x1A387BE,0x1A387BE,0x1A387C7,10,  Ruffian,
0x1A387E2,0x1A387E2,0x1A387E9,8,  Rogue,
0x1A38806,0x1A38806,0x1A38811,12,  Clay Doll,
0x1A3882A,0x1A3882A,0x1A38835,12,  Clay Doll,
0x1A38872,0x1A38872,0x1A3887C,11,  Barnacle,
0x1A38896,0x1A38896,0x1A388A2,13,  Old Shrimp,
0x1A388BA,0x1A388BA,0x1A388C1,8,  Plate,
0x1A388DE,0x1A388DE,0x1A388E4,7,  Fish,
0x1A38902,0x1A38902,0x1A3890A,9,  Tender,
0x1A38922,0x1A38922,0x1A3892F,14,ンÀÊ   Weather,
0x1A3894A,0x1A3894A,0x1A38956,13,  Color Swap,
0x1A3896E,0x1A3896E,0x1A38976,9,  Puppet,
0x1A38992,0x1A38992,0x1A3899E,13,  Marionette,
0x1A389B6,0x1A389B6,0x1A389BF,10,  Requiem,
0x1A389DA,0x1A389DA,0x1A389E2,9,  Beckon,
0x1A38A1E,0x1A38A1E,0x1A38A2E,17,モÀÉ   Wind Chime,
0x1A38A46,0x1A38A46,0x1A38A50,11,  Disaster,
0x1A38A6A,0x1A38A6A,0x1A38A72,9,  Bright,
0x1A38A8E,0x1A38A8E,0x1A38A98,11,  Snow Hat,
0x1A38AB2,0x1A38AB2,0x1A38AB8,7,  Face,
0x1A38AFA,0x1A38AFA,0x1A38B05,12,  Ball Roll,
0x1A38B1E,0x1A38B1E,0x1A38B29,12,  Ice Break,
0x1A38B66,0x1A38B66,0x1A38B70,11,  Deep Sea,
0x1A38B8A,0x1A38B8A,0x1A38B95,12,  South Sea,
0x1A38BAE,0x1A38BAE,0x1A38BB9,12,  Longevity,
0x1A38BD2,0x1A38BD2,0x1A38BDE,13,  Rendezvous,
0x1A38BF6,0x1A38BF6,0x1A38C01,12,  Rock Head,
0x1A38C1A,0x1A38C1A,0x1A38C25,12,  Endurance,
0x1A38C3E,0x1A38C3E,0x1A38C46,9,  Dragon,
0x1A38C86,0x1A38C86,0x1A38C91,12,  Iron Claw,
0x1A38CAA,0x1A38CAA,0x1A38CB4,11,  Iron Leg,
0x1A38DEA,0x1A38DEA,0x1A38DF4,11,oÀÌ   Wish,
0x1A3AB9A,0x1A3AB9A,0x1A3ABA5,12,  EleSpider,
0x1A42F7C,0x1A42F7C,0x1A42F86,11,zUざSShRyQÀ,
0x1A4B75F,0x1A4B75F,0x1A4B769,11,zhSSRRRiyz,
0x1A4D4C5,0x1A4D4C5,0x1A4D4CB,7,zjjk▶l,
0x1A7CD69,0x1A7CD69,0x1A7CD71,9,z \njyi\nS,
0x1A7E14B,0x1A7E14B,0x1A7E151,7,zzzyzz,
0x1A8302F,0x1A8302F,0x1A83033,5,zyzz,
0x1A83503,0x1A83503,0x1A8350B,9,iSRRRhiy,
0x1A8364A,0x1A8364A,0x1A8364E,5,zyjk,
0x1A83755,0x1A83755,0x1A83759,5,zzjk,
0x1A83F93,0x1A83F93,0x1A83F98,6,zjyzz,
0x1ABA778,0x1ABA778,0x1ABA77D,6,zj▶jz,
0x1ADE9B0,0x1ADE9B0,0x1ADE9B6,7,ySiyV▶,
0x1ADEDD7,0x1ADEDD7,0x1ADEDDC,6,zyylÔ,
0x1ADF820,0x1ADF820,0x1ADF826,7,ziyyy▶,
0x1ADFC25,0x1ADFC25,0x1ADFC33,15,\n\nzy\nzzzzzjiiy,
0x1ADFD89,0x1ADFD89,0x1ADFD90,8,zjijz  ,
0x1AE0279,0x1AE0279,0x1AE027F,7,zzzz▶z,
0x1B0100F,0x1B0100F,0x1B01013,5,zjzz,
0x1B07677,0x1B07677,0x1B0767E,8,\nyjjyjk,
0x1B076C1,0x1B076C1,0x1B076D1,17,zlyi\nziyjjjz▶:l▶,
0x1B08387,0x1B08387,0x1B0838C,6,yyy▶l,
0x1B084F0,0x1B084F0,0x1B084F4,5,zzjk,
0x1B30334,0x1B30334,0x1B30338,5,jhyj,
0x1B36A83,0x1B36A83,0x1B36A88,6,zÔxQj,
0x1B43FBF,0x1B43FBF,0x1B43FC9,11,zyyiyjjzzz,
0x1B4FF2E,0x1B4FF2E,0x1B4FF3A,13,jyjzzy&nìXaÔ,
0x1B5D665,0x1B5D665,0x1B5D66A,6,ljmÀk,
0x1B9C7EF,0x1B9C7EF,0x1B9C7FC,14,\nmT+ÓhiRhjizz,
0x1BA671E,0x1BA671E,0x1BA6722,5,yijz,
0x1BA73A1,0x1BA73A1,0x1BA73AB,11,ziRSTÀzzlî,
0x1BC2A01,0x1BC2A01,0x1BC2A05,5,zyyz,
0x1BC2A63,0x1BC2A63,0x1BC2A67,5,zjjk,
0x1BDBA7F,0x1BDBA7F,0x1BDBA86,8, lllÄ l,
0x1BEC147,0x1BEC147,0x1BEC14D,7,zjyyyz,
0x1BEC54A,0x1BEC54A,0x1BEC551,8,ihRhiiz,
0x1BEC927,0x1BEC927,0x1BEC92D,7,zyyjzz,
0x1BED0BF,0x1BED0BF,0x1BED0C5,7,zyzjzz,
0x1BED280,0x1BED280,0x1BED286,7,zzzzz\n,
0x1C0DEB7,0x1C0DEB7,0x1C0DEC8,18,yhijz▶\nihSj.Ôz\njk,
0x1C0DEF3,0x1C0DEF3,0x1C0DF0C,26,: :zzyziyyyyzkz\nzOÔzzjji\n,
0x1C0E61F,0x1C0E61F,0x1C0E62B,13,lzyhhhiziiij,
0x1C0E97C,0x1C0E97C,0x1C0E987,12,zjiyiyzyz▶▶,
0x1C0EB6C,0x1C0EB6C,0x1C0EB73,8,zyjijz\n,
0x1C0EBAB,0x1C0EBAB,0x1C0EBAF,5,yiii,
0x1C0EC57,0x1C0EC57,0x1C0EC61,11,:zyiSSRSTj,
0x1C0ED5E,0x1C0ED5E,0x1C0ED6B,14,\nÓzyihiSSiiz▶,
0x1C0F160,0x1C0F160,0x1C0F16A,11,zyiiShiTiy,
0x1C0F79A,0x1C0F79A,0x1C0F7A0,7, zjzzz,
0x1C0F8BA,0x1C0F8BA,0x1C0F8C0,7,zzzyj▶,
0x1C0F9F3,0x1C0F9F3,0x1C0FA03,17,À タÔ▶yyhhihiSiij,
0x1C0FA0E,0x1C0FA0E,0x1C0FA12,5,zzjz,
0x1C0FE0A,0x1C0FE0A,0x1C0FE14,11,yiihhiiyz\n,
0x1C2D457,0x1C2D457,0x1C2D45C,6,nだySV,
0x1C3D56A,0x1C3D56A,0x1C3D578,15,iziÒziV{STRING}iìikzy,
0x1C3E247,0x1C3E247,0x1C3E251,11,ïìzzjiyizz,
0x1C3EBF6,0x1C3EBF6,0x1C3EC03,14,\nzzzzzzjijjj▶,
0x1C7AC62,0x1C7AC62,0x1C7AC66,5,zzzl,
0x1C9094A,0x1C9094A,0x1C90950,7,zyzjzz,
0x1CBCB38,0x1CBCB38,0x1CBCB40,9,WÓiiill\n,
0x1CE2633,0x1CE2633,0x1CE2639,7,zyiiy▶,
0x1CE27A8,0x1CE27A8,0x1CE27B4,13,iSSjlÁòまiijz,
0x1CFB3CD,0x1CFB3CD,0x1CFB3D5,9,zyziijii,
0x1D0D6DC,0x1D0D6DC,0x1D0D6E1,6,yz:zV,
0x1D16F61,0x1D16F61,0x1D16F66,6,zzyzz,
0x1D32108,0x1D32108,0x1D32110,9,ÄぁygAARi,
0x1D32C71,0x1D32C71,0x1D32C75,5,yhRj,
0x1D3362C,0x1D3362C,0x1D33633,8,zjyiiy▶,
0x1D3381A,0x1D3381A,0x1D3381F,6, llll,
0x1D3924B,0x1D3924B,0x1D39255,11,zjyyi\nzzmï,
0x1D39876,0x1D39876,0x1D3987E,9,ÄhhhziRk,
0x1D39E90,0x1D39E90,0x1D39E95,6,yyzyy,
0x1D5BEB8,0x1D5BEB8,0x1D5BEBC,5,zjzz,
0x1DAEFBB,0x1DAEFBB,0x1DAEFC0,6,\nyyyz,
0x1DAF2BB,0x1DAF2BB,0x1DAF2C4,10,ÓzjiihhSi,
0x1DB003F,0x1DB003F,0x1DB0046,8,zÓziSjk,
0x1DB041B,0x1DB041B,0x1DB0421,7,yyz\njk,
0x1DB64C3,0x1DB64C3,0x1DB64C9,7,mòihil,
0x1DB8394,0x1DB8394,0x1DB839C,9,エÓzzzjiy,
0x1DB8434,0x1DB8434,0x1DB843C,9,zzz▶lä  ,
0x1DB849A,0x1DB849A,0x1DB849F,6,zkXÔl,
0x1DB8510,0x1DB8510,0x1DB851B,12,ziiyzkzyjiz,
0x1DB8C3F,0x1DB8C3F,0x1DB8C44,6,\nzkzl,
0x1DB8FE6,0x1DB8FE6,0x1DB8FF0,11,\nzzyzjiyyz,
0x1DB93D7,0x1DB93D7,0x1DB93DD,7,zjiiiy,
0x1DB9D07,0x1DB9D07,0x1DB9D0F,9,zyjijjy\n,
0x1DBFF4F,0x1DBFF4F,0x1DBFF55,7,Hixzòn,
0x1DD9B6D,0x1DD9B6D,0x1DD9B72,6,ijyXz,
0x1DD9DFC,0x1DD9DFC,0x1DD9E01,6,lïjzm,
0x1DE5012,0x1DE5012,0x1DE5016,5,zzji,
0x1E13AB1,0x1E13AB1,0x1E13AB5,5,zyzz,
0x1E13B59,0x1E13B59,0x1E13B5D,5,zkzy,
0x1EDCD7F,0x1EDCD7F,0x1EDCD8B,13,{STR_VAR_1} vanished.,
0x1EDCD8C,0x1EDCD8C,0x1EDCD98,13,Antisis City,
0x1EDCD99,0x1EDCD99,0x1EDCDA7,15,Antisis City D,
0x1EDCDA8,0x1EDCDA8,0x1EDCDB6,15,Antisis City N,
0x1EDCDB7,0x1EDCDB7,0x1EDCDC3,13,Antisis Port,
0x1EDCDC4,0x1EDCDC4,0x1EDCDF7,52,This is Antisis City!\pIt’s the antithesis of bliss!,
0x1EDCDF8,0x1EDCDF8,0x1EDCE59,98,The Black Ferrothorn was the\nroughest and toughest gang in town\luntil we showed up!\pThe Black {PLAYER}!,
0x1EDCE5A,0x1EDCE5A,0x1EDCE87,46,We’re the Black Ferrothorn!\nWe own this town!,
0x1EDCE88,0x1EDCE88,0x1EDCEB8,49,We’re the Black Ferrothorn!\nStay out of our way!,
0x1EDCEB9,0x1EDCEB9,0x1EDCF1A,98,"What do you think you’re doin’,\nhuh, kid?\pThis is Black Ferrothorn turf!\nYou’re not welcome here!",
0x1EDCF1B,0x1EDCF1B,0x1EDCF63,73,Hey!\nWhat’s goin’ on in there?\pYou think it’s funny to lock me\nout? Huh?,
0x1EDCF64,0x1EDCF64,0x1EDCFA8,69,It’s too scary to go into the city…\pThere are bad people everywhere!,
0x1EDCFA9,0x1EDCFA9,0x1EDD047,159,"I came here with my grandson to\nshow him the city I grew up in, but\lhe’s much too afraid to enter it.\pSometime after I moved away, it was\noverrun by hoodlums.",
0x1EDD048,0x1EDD048,0x1EDD073,44,Do you know who we are?\nWe’re the Black {PLAYER}!,
0x1EDD084,0x1EDD084,0x1EDD0BC,57,I can’t believe it…\pThe legend…{PAUSE}î the conquerer…{PAUSE}î\n{PLAYER}!,
0x1EDD0BD,0x1EDD0BD,0x1EDD0EB,47,"You wanna mess with the Black\nFerrothorn, kid?",
0x1EDD0EC,0x1EDD0EC,0x1EDD0FF,20,Don’t mess with us!,
0x1EDD100,0x1EDD100,0x1EDD125,38,  VROOM   VROOM\pThe Black Ferrothorn!,
0x1EDD126,0x1EDD126,0x1EDD173,78,I’m a member of the Black\nFerrothorn!\pStare at me too long and I’ll\npoke you!,
0x1EDD174,0x1EDD174,0x1EDD1B0,61,Those Black {PLAYER} always gettin’\nin the way…\pHey!\nQuit starin’!,
0x1EDD1B1,0x1EDD1B1,0x1EDD1EE,62,We’re the Black Ferrothorn!\nAin’t nobody ever takin’ us down!,
0x1EDD1EF,0x1EDD1EF,0x1EDD259,107,"We just booted the old gang around\nhere outta town!\pWe’re set to rule it, now!\nWe’re the Black Ferrothorn!",
0x1EDD25A,0x1EDD25A,0x1EDD2A7,78,"One day, we’re gonna boot those\nBlack {PLAYER} right outta town…\pHey!\nQuit starin’!",
0x1EDD2A8,0x1EDD2A8,0x1EDD315,110,We just booted the new gang around\nhere outta town!\pThe Black {PLAYER} is gone forever!\nWe’re the Black Ferrothorn!,
0x1EDD316,0x1EDD316,0x1EDD32D,24,The trash bin is empty.,
0x1EDD32E,0x1EDD32E,0x1EDD347,26,It’s a dumpster.\nOpen it?,
0x1EDD348,0x1EDD348,0x1EDD35E,23,The dumpster is empty.,
